Frame Number,Detected Object ID,sat_x,sat_y,Zone,type
24558,2619,483.3531619,132.6519996,C1,0
24558,2619,491.0893312,125.2272673,C1,0
24559,2587,717.7297512,399.0761454,C3,0
24559,2587,708.5719119,402.2659459,C3,0
24559,2592,443.6288614,158.318428,C1,0
24559,2619,490.9391117,125.4730746,C1,0
24559,2619,483.1242878,133.0256963,C1,0
24560,2587,717.3164995,399.9621649,C3,0
24560,2587,707.7237752,404.2775595,C3,0
24560,2592,443.8789769,157.9165428,C1,0
24560,2619,490.7137247,125.8418803,C1,0
24560,2619,482.7426726,133.6487827,C1,0
24561,2587,707.2432362,405.2341494,C3,0
24561,2587,717.3647698,400.0218659,C3,0
24561,2592,441.1932839,156.3893223,C1,0
24561,2619,484.2987606,136.338825,C1,0
24561,2619,490.3379252,126.4568092,C1,0
24562,2587,717.2682305,399.9024655,C3,0
24562,2587,706.7583193,406.1994544,C3,0
24562,2592,441.4455179,155.9850075,C1,0
24562,2619,492.4298859,128.1838351,C1,0
24562,2619,483.8438126,137.0832662,C1,0
24563,2587,707.2432362,405.2341494,C3,0
24563,2587,716.8027306,400.7359098,C3,0
24563,2619,483.7679606,137.2073846,C1,0
24563,2619,492.2060753,128.5508502,C1,0
24564,2587,706.8092261,406.2626992,C3,0
24564,2587,716.7542614,400.6759431,C3,0
24564,2592,436.0495813,152.7236761,Z4,0
24564,2619,483.6921007,137.3315158,C1,0
24564,2619,492.1314565,128.6732136,C1,0
24565,2587,706.3200969,407.2371426,C3,0
24565,2587,716.2845275,401.5163328,C3,0
24565,2592,436.3062157,152.3143225,Z4,0
24565,2619,489.5857465,127.6876154,C1,0
24565,2619,478.548562,135.1925832,C1,0
24566,2587,705.8778322,408.2844026,C3,0
24566,2587,715.8595861,402.4245429,C3,0
24566,2619,489.2093671,128.3034933,C1,0
24566,2619,475.690366,134.4807437,C1,0
24567,2587,715.480008,403.4015032,C3,0
24567,2587,705.4314691,409.3413675,C3,0
24567,2592,440.5876487,151.4537833,Z4,0
24567,2619,486.2460775,127.9285601,C1,0
24567,2619,475.612504,134.6073108,C1,0
24568,2587,705.3798759,409.2771987,C3,0
24568,2587,715.0477799,404.3260162,C3,0
24568,2592,441.0105378,150.7775708,Z4,0
24568,2619,480.9559188,141.8087895,C1,0
24568,2619,485.9420964,128.4248886,C1,0
24568,2619,478.0082022,136.072918,C1,0
24569,2587,704.7736533,410.1502508,C3,0
24569,2587,714.9491874,404.2038734,C3,0
24569,2592,441.4331906,150.1017362,Z4,0
24569,2619,477.7764982,136.4504019,C1,0
24569,2619,481.0320614,141.6841957,C1,0
24569,2619,485.4858885,129.169767,C1,0
24570,2587,704.7736533,410.1502508,C3,0
24570,2587,714.463209,405.0746411,C3,0
24570,2592,444.6332137,150.8753386,C1,0
24570,2619,482.5503047,128.6730872,C1,0
24570,2619,479.5292661,138.895507,C1,0
24570,2619,480.8797683,141.9333962,C1,0
24571,2587,704.670014,410.0213014,C3,0
24571,2587,713.6280905,407.0251738,C3,0
24571,2592,447.7866605,151.6376813,C1,0
24571,2619,480.7274437,142.1826483,C1,0
24571,2619,479.2224948,139.3963912,C1,0
24571,2619,482.2432496,129.1733305,C1,0
24572,2587,704.967186,408.7639175,C3,0
24572,2587,713.1296825,407.9202406,C3,0
24572,2592,447.9524962,151.3712168,C1,0
24572,2619,480.6512695,142.3072937,C1,0
24572,2619,479.145782,139.5216449,C1,0
24572,2619,482.1664658,129.2984239,C1,0
24573,2587,704.4109431,409.6989616,C3,0
24573,2587,713.1296825,407.9202406,C3,0
24573,2592,448.1182953,151.1048109,C1,0
24573,2619,477.3791816,142.4060808,C1,0
24573,2619,481.8592503,129.7989284,C1,0
24573,2619,478.3014141,140.9002957,C1,0
24574,2587,713.1296825,407.9202406,C3,0
24574,2587,704.2555191,409.5055808,C3,0
24574,2592,448.449784,150.5721753,C1,0
24574,2619,481.4750505,130.424853,C1,0
24574,2619,476.6867501,143.5366559,C1,0
24574,2619,475.4554488,140.2317724,C1,0
24575,2587,712.6268036,408.8233364,C3,0
24575,2587,704.1519108,409.3766699,C3,0
24575,2619,481.0906499,131.0511045,C1,0
24575,2619,475.3004525,140.4842868,C1,0
24575,2619,476.3787942,144.0394743,C1,0
24576,2587,712.6268036,408.8233364,C3,0
24576,2587,703.5893382,410.318834,C3,0
24576,2619,475.5329347,140.1055351,C1,0
24576,2619,480.8599132,131.4270125,C1,0
24576,2619,478.5915847,145.6776006,C1,0
24577,2587,703.1260557,411.3999641,C3,0
24577,2587,712.6268036,408.8233364,C3,0
24577,2619,477.840442,141.652953,C1,0
24577,2619,478.667972,145.5526063,C1,0
24577,2619,482.9716655,133.274892,C1,0
24578,2587,702.080805,413.4615121,C3,0
24578,2587,712.068806,409.6717668,C3,0
24578,2592,447.0568996,146.9903278,C1,0
24578,2619,485.1321006,134.9752127,C1,0
24578,2619,480.6242865,147.5432127,C1,0
24578,2619,477.4560784,142.2805268,C1,0
24579,2587,701.5507336,414.506972,C3,0
24579,2587,712.4253402,408.5733157,C3,0
24579,2592,447.1403361,146.8565846,C1,0
24579,2619,480.3968437,147.9161842,C1,0
24579,2619,485.0563815,135.0991135,C1,0
24579,2619,477.3022769,142.5316479,C1,0
24580,2587,701.9753073,413.3300476,C3,0
24580,2587,712.3246173,408.4483163,C3,0
24580,2592,444.4693303,145.2468564,Z4,0
24580,2619,480.3210138,148.0405336,C1,0
24580,2619,487.3399502,136.5305513,C1,0
24580,2619,479.2787862,144.553118,C1,0
24581,2587,701.9225608,413.2643183,C3,0
24581,2587,712.374978,408.5108151,C3,0
24581,2592,444.8059266,144.7086287,Z4,0
24581,2619,479.0497902,144.9278291,C1,0
24581,2619,487.1897092,136.7769235,C1,0
24581,2619,480.3968437,147.9161842,C1,0
24582,2587,701.3917622,414.3087937,C3,0
24582,2587,711.4549681,410.4647549,C3,0
24582,2592,451.2615538,146.0542269,C1,0
24582,2619,487.0394374,137.0233463,C1,0
24582,2619,473.6710263,143.1388895,C1,0
24582,2619,475.2228145,145.9269128,C1,0
24583,2587,700.8026664,415.29685,C3,0
24583,2587,711.0907325,411.5818921,C3,0
24583,2592,451.5091468,145.6563948,C1,0
24583,2619,475.0685471,146.1787945,C1,0
24583,2619,484.2229555,136.4628666,C1,0
24583,2619,473.5156555,143.3920142,C1,0
24584,2587,700.7494362,415.2304653,C3,0
24584,2587,710.7231375,412.7093326,C3,0
24584,2592,445.898828,142.961046,Z4,0
24584,2619,483.9954933,136.8350679,C1,0
24584,2619,473.360252,143.6451919,C1,0
24585,2587,700.1544647,416.2276325,C3,0
24585,2587,710.7744014,412.7730444,C3,0
24585,2592,445.9828318,142.8267214,Z4,0
24585,2619,475.4541551,145.5491888,C1,0
24585,2619,480.9846878,136.5191514,C1,0
24586,2587,700.100991,416.1609172,C3,0
24586,2587,709.5477608,416.0902642,C3,0
24586,2592,446.1508112,142.5581172,Z4,0
24586,2619,480.5253916,137.2690723,C1,0
24586,2619,475.2228145,145.9269128,C1,0
24587,2587,708.6233427,418.2449991,C3,0
24587,2587,700.5365318,414.9649468,C3,0
24587,2592,446.3187532,142.2895729,Z4,0
24587,2619,475.1456848,146.0528471,C1,0
24587,2619,477.8537409,136.3245607,C1,0
24588,2587,700.4833098,414.8985722,C3,0
24588,2587,707.7872358,420.5725023,C3,0
24588,2592,458.016927,146.5765277,C1,0
24588,2619,477.5447214,136.8280043,C1,0
24588,2619,477.8272756,146.9282562,C1,0
24588,2619,474.296727,147.4389922,C1,0
24589,2587,700.9679098,413.7804072,C3,0
24589,2587,707.3366022,421.7198004,C3,0
24589,2619,469.1519851,150.5011497,C1,0
24589,2619,479.2991996,139.2711506,C1,0
24589,2619,476.6793253,148.8066721,C1,0
24589,2619,477.52133,147.4288815,C1,0
24590,2587,707.2834331,421.6535182,C3,0
24590,2587,700.5365318,414.9649468,C3,0
24590,2592,471.8214774,151.4804829,C1,0
24590,2592,475.9896973,149.9351253,C1,0
24590,2619,481.7169908,140.5634308,C1,0
24591,2587,700.4300894,414.8321997,C3,0
24591,2587,707.2834331,421.6535182,C3,0
24591,2592,474.7621001,151.9438692,C1,0
24591,2592,474.3780575,152.5722864,C1,0
24591,2592,476.0663544,149.8096896,C1,0
24591,2619,481.640919,140.6879088,C1,0
24592,2587,699.4463387,417.1002755,C3,0
24592,2587,707.2834331,421.6535182,C3,0
24592,2592,475.8363591,150.1860359,C1,0
24592,2592,474.9156613,151.6925936,C1,0
24592,2592,473.8400625,153.4526192,C1,0
24592,2619,481.4126564,141.0614198,C1,0
24593,2587,707.2834331,421.6535182,C3,0
24593,2587,698.8393575,418.1160552,C3,0
24593,2592,471.0462619,152.7462244,C1,0
24593,2619,481.2604421,141.3104915,C1,0
24594,2587,698.2264908,419.1416841,C3,0
24594,2587,706.7748143,422.7448681,C3,0
24594,2592,470.8911214,152.9995317,C1,0
24594,2619,481.1081962,141.5596147,C1,0
24595,2587,706.7748143,422.7448681,C3,0
24595,2587,697.2016958,421.4967911,C3,0
24595,2592,470.813539,153.1262052,C1,0
24595,2619,480.9559188,141.8087895,C1,0
24596,2587,697.092222,421.3599255,C3,0
24596,2587,707.1239354,421.4546838,C3,0
24596,2592,470.2702347,154.0132913,C1,0
24596,2619,480.5750875,142.431952,C1,0
24597,2587,706.6679882,422.6116426,C3,0
24597,2587,697.0374878,421.2914959,C3,0
24597,2592,467.1955978,153.6884258,C1,0
24597,2619,480.2702806,142.9307141,C1,0
24598,2587,695.8801892,423.5530349,C3,0
24598,2587,707.0176117,421.3221377,C3,0
24598,2592,466.8820971,154.1991699,C1,0
24599,2587,707.0176117,421.3221377,C3,0
24599,2587,695.8249322,423.4838926,C3,0
24599,2592,466.5684641,154.7101296,C1,0
24599,2592,467.3522986,153.4331345,C1,0
24599,2619,469.9063313,143.8828717,C1,0
24600,2587,695.7696769,423.4147525,C3,0
24600,2587,706.9644523,421.2558677,C3,0
24600,2592,466.2546987,155.2213049,C1,0
24600,2592,464.3140575,152.9732865,C1,0
24600,2619,469.4353702,144.6484336,C1,0
24601,2587,706.9112945,421.1895997,C3,0
24601,2587,696.0767766,421.9352492,C3,0
24601,2592,466.3331525,155.0934908,C1,0
24601,2619,473.2825381,143.7718008,C1,0
24602,2587,695.4381825,422.9999582,C3,0
24602,2587,706.4543559,422.3452163,C3,0
24602,2592,466.3331525,155.0934908,C1,0
24602,2619,472.9716005,144.2783691,C1,0
24603,2587,695.8568619,421.6601915,C3,0
24603,2587,705.4732996,424.6227335,C3,0
24603,2592,470.6583498,153.379592,C1,0
24603,2592,469.0268995,156.0433603,C1,0
24603,2619,473.6710263,143.1388895,C1,0
24604,2587,705.4732996,424.6227335,C3,0
24604,2587,695.6919442,421.4539212,C3,0
24604,2592,468.7157399,156.5514095,C1,0
24604,2592,470.580743,153.5063054,C1,0
24604,2619,471.3174225,141.5890992,C1,0
24605,2587,704.9485447,425.744271,C3,0
24605,2587,694.9962887,422.4470228,C3,0
24605,2592,468.871336,156.2973582,C1,0
24605,2592,467.3522986,153.4331345,C1,0
24605,2619,471.0824271,141.9710916,C1,0
24606,2587,704.4186761,426.8767378,C3,0
24606,2587,694.7753841,422.1706081,C3,0
24606,2592,468.2487558,157.3138828,C1,0
24606,2592,467.1172351,153.8160916,C1,0
24606,2619,470.0632519,143.6277924,C1,0
24607,2587,694.6649424,422.0324139,C3,0
24607,2587,703.8836186,428.0202946,C3,0
24607,2592,467.3918548,158.7129972,C1,0
24607,2619,469.3568477,144.7760745,C1,0
24608,2587,692.979626,425.626318,C3,0
24608,2587,703.8289469,427.9519722,C3,0
24608,2592,467.0800093,159.2221665,C1,0
24608,2619,471.9601506,145.9261871,C1,0
24609,2587,703.2883635,429.1064282,C3,0
24609,2587,692.312627,426.7309593,C3,0
24610,2587,703.7196087,427.8153337,C3,0
24610,2587,691.7520176,427.9886956,C3,0
24611,2587,691.6954414,427.9177455,C3,0
24611,2587,703.6649421,427.7470177,C3,0
24612,2587,692.312627,426.7309593,C3,0
24612,2587,703.6102774,427.6787039,C3,0
24612,2592,463.7397998,159.3184882,C1,0
24612,2619,470.8693499,147.7032805,C1,0
24613,2587,691.6388671,427.8467977,C3,0
24613,2587,704.0922195,426.4689401,C3,0
24613,2592,465.9875181,161.0059432,C1,0
24613,2619,470.4793888,148.3385911,C1,0
24614,2587,691.6388671,427.8467977,C3,0
24614,2587,704.2010315,426.6048641,C3,0
24614,2592,465.7532039,161.3885224,C1,0
24614,2619,470.3233469,148.592809,C1,0
24614,2619,463.683526,131.7907772,C1,0
24615,2587,690.958243,428.9740042,C3,0
24615,2587,704.5694733,425.2709448,C3,0
24615,2592,470.1672722,148.8470803,C1,0
24615,2592,465.5188158,161.771222,C1,0
24615,2619,464.0065164,131.2705616,C1,0
24616,2587,703.5556143,427.6103922,C3,0
24616,2587,690.958243,428.9740042,C3,0
24616,2592,467.0431532,164.5745492,C1,0
24616,2592,469.5426446,149.8647012,C1,0
24616,2619,461.5906494,129.4574482,C1,0
24617,2587,690.4420478,430.3278959,C3,0
24617,2587,703.0137289,428.7630762,C3,0
24617,2592,466.8879521,164.8285082,C1,0
24617,2592,469.3864055,150.1192404,C1,0
24617,2619,461.5906494,129.4574482,C1,0
24618,2587,689.7482242,431.4795308,C3,0
24618,2587,702.5216713,429.9961827,C3,0
24618,2592,464.4479745,158.1647553,C1,0
24618,2592,469.3082736,150.2465301,C1,0
24618,2592,466.5774526,165.3365852,C1,0
24618,2619,461.6720582,129.3266407,C1,0
24619,2587,701.015767,433.77001,C3,0
24619,2587,689.7482242,431.4795308,C3,0
24619,2592,466.3444928,165.7177823,C1,0
24619,2592,468.8393094,151.0105498,C1,0
24619,2592,466.6900182,159.8589287,C1,0
24619,2619,464.4907394,130.4906611,C1,0
24620,2587,700.5036376,435.0534168,C3,0
24620,2587,690.3277801,430.1844652,C3,0
24620,2592,466.1436866,160.7509575,C1,0
24620,2592,466.0337662,166.2262309,C1,0
24620,2592,468.135307,152.1574852,C1,0
24620,2619,464.8133798,129.9710091,C1,0
24621,2587,690.7308565,428.6887167,C3,0
24621,2587,700.5036376,435.0534168,C3,0
24621,2592,467.8222027,152.6675836,C1,0
24621,2592,465.9560643,166.3533763,C1,0
24621,2592,465.9094216,161.1334562,C1,0
24621,2619,465.0552683,129.5814179,C1,0
24622,2587,690.6171745,428.546087,C3,0
24622,2587,700.9597714,433.6998823,C3,0
24622,2592,464.8672814,152.0740039,C1,0
24622,2592,457.8733721,157.9544464,C1,0
24622,2592,463.0140726,165.8608687,C1,0
24622,2619,465.3776642,129.0621598,C1,0
24623,2587,700.2785661,434.7714168,C3,0
24623,2587,689.9850224,429.7542301,C3,0
24623,2592,462.8572461,166.1169289,C1,0
24623,2592,457.7130491,158.214468,C1,0
24623,2592,464.4721634,152.7162804,C1,0
24623,2619,460.1262025,126.0410858,C1,0
24624,2587,700.2223028,434.7009225,C3,0
24624,2587,688.7010349,432.2081342,C3,0
24624,2592,464.3931146,152.8447766,C1,0
24624,2592,462.8572461,166.1169289,C1,0
24624,2619,460.1262025,126.0410858,C1,0
24625,2587,700.1097816,434.5599408,C3,0
24625,2587,688.1069772,433.5271718,C3,0
24625,2592,462.6219445,166.5011203,C1,0
24625,2592,464.155918,153.2303472,C1,0
24625,2619,457.8997323,123.771235,Z5,0
24626,2587,686.1102769,437.346104,C3,0
24626,2587,700.0535238,434.4894534,C3,0
24626,2592,466.411598,154.9656903,C1,0
24626,2592,462.3865685,166.8854329,C1,0
24626,2619,458.3956244,122.9782883,Z5,0
24627,2587,686.6657192,435.9123166,C3,0
24627,2587,699.4208975,435.6411516,C3,0
24627,2592,466.0977664,155.4769735,C1,0
24627,2592,462.1511182,167.269867,C1,0
24627,2619,461.6825669,123.546335,Z5,0
24628,2587,686.4900216,435.6912524,C3,0
24628,2587,699.3078395,435.4994338,C3,0
24628,2592,459.1597972,166.7800643,C1,0
24628,2619,462.336908,122.4974688,Z5,0
24629,2587,699.1947889,435.3577252,C3,0
24629,2587,686.3728997,435.5438887,C3,0
24629,2592,459.1597972,166.7800643,C1,0
24629,2619,462.582138,122.1043811,Z5,0
24630,2587,698.4978314,436.4483762,C3,0
24630,2587,685.6982236,436.8274006,C3,0
24630,2592,456.525516,165.6338024,C1,0
24630,2592,465.6267705,156.2443031,C1,0
24630,2619,462.9089857,121.5804654,Z5,0
24631,2587,685.0755199,438.1990974,C3,0
24631,2587,698.3274453,436.2347012,C3,0
24631,2592,467.9372698,157.822465,C1,0
24631,2592,456.2858058,166.0234589,C1,0
24631,2619,463.317344,120.9258938,Z5,0
24632,2587,685.6982236,436.8274006,C3,0
24632,2587,698.2138639,436.0922629,C3,0
24632,2619,463.3989888,120.7950225,Z5,0
24633,2587,685.5805122,436.6792224,C3,0
24633,2587,698.0435058,435.8786229,C3,0
24633,2592,460.5051269,164.5883013,C1,0
24633,2619,463.6438695,120.4024947,Z5,0
24634,2587,685.5216595,436.6051371,C3,0
24634,2587,697.8731644,435.665004,C3,0
24634,2592,460.5051269,164.5883013,C1,0
24634,2619,463.8886697,120.0100958,Z5,0
24635,2587,684.7797372,437.8265736,C3,0
24635,2587,697.2231212,436.8341523,C3,0
24635,2592,462.9521485,160.6017015,C1,0
24635,2619,469.395858,122.5903653,C1,0
24636,2587,685.2862688,436.3088211,C3,0
24636,2587,696.5664094,438.0152947,C3,0
24636,2592,463.2673089,160.0882533,C1,0
24636,2619,469.5561344,122.3322205,C1,0
24637,2587,695.9029257,439.2086168,C3,0
24637,2587,685.0509102,436.0125455,C3,0
24637,2619,467.3486751,120.2054593,C1,0
24638,2587,695.2325649,440.4143077,C3,0
24638,2587,684.9332429,435.8644228,C3,0
24638,2592,436.7709768,157.5567578,Z4,0
24638,2619,464.9485415,118.3111902,Z5,0
24639,2587,694.6134214,441.7057201,C3,0
24639,2587,684.8155837,435.7163103,C3,0
24639,2592,433.3925995,156.9617871,C1,0
24639,2619,465.0300077,118.1806053,Z5,0
24640,2587,684.0109397,436.8583107,C3,0
24640,2587,694.5552196,441.632561,C3,0
24640,2592,447.4804117,169.2272921,C1,0
24640,2592,441.7921455,161.269661,C1,0
24640,2592,460.2709796,159.5454351,C1,0
24640,2592,445.9488414,160.354664,C1,0
24640,2619,468.0753927,119.0377703,C1,0
24641,2587,694.4970198,441.5594043,C3,0
24641,2587,683.3760211,438.2371159,C3,0
24641,2592,452.122209,161.7161529,C1,0
24641,2592,456.7503888,159.7757691,C1,0
24641,2592,447.0718667,169.8883806,C1,0
24641,2592,441.290447,162.0757895,C1,0
24641,2619,471.077035,119.8826233,C1,0
24642,2587,683.3165904,438.1622283,C3,0
24642,2587,694.3806261,441.4130983,C3,0
24642,2592,456.1079265,160.8177536,C1,0
24642,2592,451.9598234,161.9789177,C1,0
24642,2619,468.7207674,118.000783,C1,0
24643,2587,694.3224322,441.339949,C3,0
24643,2587,682.6147657,439.4801838,C3,0
24643,2592,456.1079265,160.8177536,C1,0
24643,2619,469.0432445,117.4826272,C1,0
24644,2587,682.5550293,439.4048728,C3,0
24644,2587,694.2642402,441.2668022,C3,0
24644,2592,461.3743442,163.1722038,C1,0
24644,2592,451.0731636,174.4967706,C1,0
24644,2619,469.2044305,117.2236337,C1,0
24645,2587,693.5783347,442.4957957,C3,0
24645,2587,681.9053444,440.8124052,C3,0
24645,2592,463.8760288,164.4535004,C1,0
24645,2592,431.9087889,165.3315442,C1,0
24645,2592,450.2679949,175.8055974,C1,0
24645,2619,469.6877785,116.4469907,C1,0
24646,2587,681.248566,442.2353054,C3,0
24646,2587,692.3029082,445.1415505,C3,0
24646,2592,428.3099676,165.0690155,C1,0
24646,2592,466.3444928,165.7177823,C1,0
24646,2619,472.754407,117.1810099,C1,0
24647,2587,692.3029082,445.1415505,C3,0
24647,2587,681.8452971,440.7366634,C3,0
24647,2592,422.2662856,162.4337611,C1,0
24647,2592,466.2668234,165.8448745,C1,0
24647,2619,472.8341871,117.0525142,C1,0
24648,2587,692.1256674,444.9184352,C3,0
24648,2587,681.7852518,440.6609242,C3,0
24648,2592,468.8574163,166.8390806,C1,0
24648,2619,473.1532218,116.5386696,C1,0
24648,2630,409.0815567,157.7862958,C1,0
24648,2631,329.4292821,128.6710678,Z3,0
24649,2587,692.6501034,443.4419173,C3,0
24649,2587,682.3758326,439.1789556,C3,0
24649,2619,473.3126876,116.2818304,C1,0
24649,2630,408.7153592,158.3614114,C1,0
24649,2631,319.2149028,126.1093338,Z3,0
24650,2587,682.4355628,439.2542587,C3,0
24650,2587,692.5913322,443.367971,C3,0
24650,2619,476.1721704,117.2665692,C1,0
24650,2630,416.4013481,159.1534567,C1,0
24651,2587,681.6651676,440.5094539,C3,0
24651,2587,692.4737959,443.2200858,C3,0
24651,2619,476.2511742,117.139025,C1,0
24651,2630,426.225567,162.3044616,C1,0
24652,2587,681.6651676,440.5094539,C3,0
24652,2587,691.8303065,444.5466271,C3,0
24652,2619,474.0298586,115.1267384,C1,0
24652,2630,426.312693,162.1658358,C1,0
24653,2587,691.1205787,445.8125534,C3,0
24653,2587,681.6651676,440.5094539,C3,0
24653,2619,474.5075866,114.3572988,C1,0
24653,2630,426.486915,161.8886315,C1,0
24654,2587,690.5226124,447.2424139,C3,0
24654,2587,681.6651676,440.5094539,C3,0
24654,2619,472.0195293,112.7003364,C1,0
24654,2630,423.41009,160.6184669,C1,0
24655,2587,680.2811823,443.2907352,C3,0
24655,2587,690.5226124,447.2424139,C3,0
24655,2619,472.2603266,112.3134235,C1,0
24655,2630,423.1462869,161.0371402,C1,0
24656,2587,690.4629351,447.1672155,C3,0
24656,2587,680.2811823,443.2907352,C3,0
24656,2619,472.5812679,111.7977353,C1,0
24656,2630,451.6760215,168.0056871,C1,0
24656,2630,447.281351,180.6604798,C1,0
24656,2630,438.7769508,166.1144723,C1,0
24657,2587,679.608249,444.742893,C3,0
24657,2587,690.3435866,447.0168265,C3,0
24657,2619,470.3062441,109.7231417,Z5,0
24657,2630,451.4335265,168.3989803,C1,0
24657,2630,446.8768399,181.3180252,C1,0
24657,2630,444.2904375,168.7366735,C1,0
24658,2587,678.9278466,446.2111685,C3,0
24658,2587,690.3435866,447.0168265,C3,0
24658,2619,481.1807727,114.6949447,C1,0
24658,2630,446.6340288,181.712722,C1,0
24658,2630,427.9641517,165.6206212,C1,0
24658,2630,450.9483014,169.1859479,C1,0
24659,2587,689.6182459,448.3096245,C3,0
24659,2587,678.2398503,447.6958315,C3,0
24659,2619,481.6490522,113.9371968,C1,0
24659,2630,421.208947,164.1118281,C1,0
24659,2630,446.3101591,182.2391824,C1,0
24659,2630,444.4553302,168.4704696,C1,0
24660,2587,678.1781985,447.6178599,C3,0
24660,2587,689.5582665,448.2340072,C3,0
24660,2619,479.4830668,111.9214337,C1,0
24660,2630,441.0537156,168.2388651,C1,0
24660,2630,420.9443842,164.5317071,C1,0
24661,2587,689.3783409,448.007171,C3,0
24661,2587,677.3581831,448.9618578,C3,0
24661,2619,479.8762327,111.2867038,C1,0
24661,2630,430.109588,168.2085212,C1,0
24661,2630,441.3033874,167.836738,C1,0
24662,2587,676.6536011,450.4787195,C3,0
24662,2587,689.3183698,447.9315642,C3,0
24662,2619,482.584718,112.4231461,C1,0
24662,2630,433.2470932,169.1265487,C1,0
24662,2630,437.8532404,167.5986891,C1,0
24663,2587,677.2962046,448.88343,C3,0
24663,2587,689.2584009,447.85596,C3,0
24663,2619,482.8963422,111.9188903,C1,0
24663,2630,438.1052731,167.1937232,C1,0
24663,2630,432.8220836,169.8078116,C1,0
24664,2587,688.5836305,449.2361814,C3,0
24664,2587,677.2342283,448.8050051,C3,0
24664,2619,490.4130635,115.8633622,C1,0
24664,2630,439.6373498,170.5200961,C1,0
24664,2630,444.0430309,169.1360885,C1,0
24665,2587,677.8699728,447.2280436,C3,0
24665,2587,688.5233502,449.1601457,C3,0
24665,2619,485.641951,112.9176736,C1,0
24665,2630,442.3915781,171.802206,C1,0
24665,2630,446.744871,170.4175097,C1,0
24666,2587,677.8083343,447.1500888,C3,0
24666,2587,688.4630721,449.0841128,C3,0
24666,2619,485.7191507,112.7924664,C1,0
24666,2630,443.4654332,170.0685664,C1,0
24667,2587,676.279742,450.0053756,C3,0
24667,2587,687.7803105,450.4785065,C3,0
24667,2619,483.5191947,110.9110195,C1,0
24667,2630,442.8047801,171.1351298,C1,0
24668,2587,687.6591272,450.3255706,C3,0
24668,2587,675.5024765,451.4572446,C3,0
24668,2619,478.7141543,107.5821052,C1,0
24668,2630,437.2987193,174.2867475,C1,0
24668,2630,442.7221578,171.2685158,C1,0
24669,2587,674.5274287,452.6861456,C3,0
24669,2587,686.9073317,451.657456,C3,0
24669,2619,478.7932935,107.4546419,C1,0
24669,2630,442.7221578,171.2685158,C1,0
24669,2630,437.0477231,174.6910078,C1,0
24670,2587,674.4014806,452.526503,C3,0
24670,2587,686.1472756,453.003976,C3,0
24670,2619,479.1097652,106.9449252,C1,0
24670,2630,442.556886,171.5353317,C1,0
24670,2630,436.7966438,175.0954019,C1,0
24671,2587,685.440376,454.4431791,C3,0
24671,2587,675.1266695,450.9811684,C3,0
24671,2619,476.7408832,105.1140704,C1,0
24671,2630,442.982448,187.6484801,C1,0
24671,2630,442.1435484,172.202627,C1,0
24672,2587,684.7255971,455.8984238,C3,0
24672,2587,675.0014188,450.8224994,C3,0
24672,2619,477.1396149,104.4733888,C1,0
24672,2630,445.5719188,188.9169491,C1,0
24672,2630,441.8127155,172.7367261,C1,0
24672,2630,435.7076716,176.8493252,C1,0
24673,2587,685.2557204,454.2097695,C3,0
24673,2587,674.2755417,452.3668721,C3,0
24673,2619,477.4584453,103.9610925,C1,0
24673,2630,432.456497,176.2701701,C1,0
24673,2630,445.3299133,189.3112159,C1,0
24673,2630,441.3989706,173.404679,C1,0
24674,2587,674.2125757,452.287061,C3,0
24674,2587,685.1326276,454.0541769,C3,0
24674,2619,477.9364327,103.1930629,C1,0
24674,2630,441.0678115,173.9393046,C1,0
24674,2630,445.08783,189.7056094,C1,0
24674,2630,425.7223322,175.2238766,Z3,0
24675,2587,673.414708,453.7683777,C3,0
24675,2587,684.3543248,455.4288717,C3,0
24675,2619,480.8479346,104.1453901,C1,0
24675,2630,443.7955082,175.1900306,C1,0
24675,2630,442.2500067,188.8390861,C1,0
24675,2630,425.4634712,175.6378034,Z3,0
24676,2587,673.3513988,453.6880858,C3,0
24676,2587,684.2305851,455.2723768,C3,0
24676,2619,483.7963855,104.9579804,C1,0
24676,2630,440.6536586,174.6079162,C1,0
24676,2630,442.0057018,189.2362114,C1,0
24677,2587,684.1068543,455.1158932,C3,0
24677,2587,672.5440014,455.1859571,C3,0
24677,2619,483.9527577,104.7055318,C1,0
24677,2630,440.5708008,174.7416824,C1,0
24677,2630,442.4942327,188.4420891,C1,0
24678,2587,684.1068543,455.1158932,C3,0
24678,2587,672.6076598,455.2667387,C3,0
24678,2619,484.2654024,104.2007959,C1,0
24678,2630,440.3221729,175.1430691,C1,0
24678,2630,433.5781888,186.0306066,C1,0
24679,2587,672.4803453,455.1051785,C3,0
24679,2587,683.8594193,454.8029595,C3,0
24679,2619,484.4216749,103.9485084,C1,0
24679,2630,442.8920092,176.6520303,C1,0
24679,2630,433.0762419,186.8409533,C1,0
24680,2587,683.8594193,454.8029595,C3,0
24680,2587,672.4803453,455.1051785,C3,0
24680,2619,484.4997987,103.8223849,C1,0
24680,2630,442.6454127,177.0510613,C1,0
24680,2630,429.0562948,187.5621842,C1,0
24681,2587,672.3530403,454.9436302,C3,0
24681,2587,683.7975661,454.7247331,C3,0
24681,2619,484.7341201,103.4440946,C1,0
24681,2630,442.3987356,177.4502226,C1,0
24681,2630,425.3146653,187.7456568,C1,0
24682,2587,672.3530403,454.9436302,C3,0
